split,source,image,label,original_image,group_key,positive,boxes
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000184.jpg,data/unified/labels/train/garbage-8uzha_000184.txt,data/raw_garbage-8uzha/test/images/9_dsp_su_11-10_11-41-28_for_DF5_jpg.rf.84ed491889ab4306d1814b6978dc6fb7.jpg,garbage-8uzha:9_dsp_su_11-10_11-41-28_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000185.jpg,data/unified/labels/train/garbage-8uzha_000185.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-02-34_for_DF5_jpg.rf.4dd47fceb41b66a4cd0f2d1d16dccaa9.jpg,garbage-8uzha:9_dsp_su_11-10_10-02-34_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000186.jpg,data/unified/labels/train/garbage-8uzha_000186.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-02-34_for_DF5_jpg.rf.6f17b7a1118416f4185f27ba7449fe9f.jpg,garbage-8uzha:9_dsp_su_11-10_10-02-34_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000187.jpg,data/unified/labels/train/garbage-8uzha_000187.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_15-53-30_aft_DF5_jpg.rf.359c7d48c9250ad4dc780b0b93d3b957.jpg,garbage-8uzha:9_jap_su_11-10_15-53-30_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000188.jpg,data/unified/labels/train/garbage-8uzha_000188.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_15-53-30_aft_DF5_jpg.rf.af73388ce46157d3f8ebd472252f8209.jpg,garbage-8uzha:9_jap_su_11-10_15-53-30_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000189.jpg,data/unified/labels/train/garbage-8uzha_000189.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-08-14_aft_DF4_jpg.rf.80d19d214970bb0aec3875a922419caa.jpg,garbage-8uzha:9_jap_su_11-10_14-08-14_aft_DF4,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000190.jpg,data/unified/labels/train/garbage-8uzha_000190.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-08-14_aft_DF4_jpg.rf.fc829fceee61af62e2d9f52d9c0a5153.jpg,garbage-8uzha:9_jap_su_11-10_14-08-14_aft_DF4,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000191.jpg,data/unified/labels/train/garbage-8uzha_000191.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-32-08_for_DF5_jpg.rf.3c4d268ba6955e026577f890e8346a94.jpg,garbage-8uzha:9_dsp_su_11-10_09-32-08_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000192.jpg,data/unified/labels/train/garbage-8uzha_000192.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-32-08_for_DF5_jpg.rf.577ddae9494b6e480e275d2f9bdf0e09.jpg,garbage-8uzha:9_dsp_su_11-10_09-32-08_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000193.jpg,data/unified/labels/train/garbage-8uzha_000193.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-30-58_aft_DF5_jpg.rf.959b6650ab8f422204b2e95e39dc54c9.jpg,garbage-8uzha:9_jap_su_11-10_14-30-58_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000194.jpg,data/unified/labels/train/garbage-8uzha_000194.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-30-58_aft_DF5_jpg.rf.e1ab97d7288e42f53e7056dc924ca41d.jpg,garbage-8uzha:9_jap_su_11-10_14-30-58_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000195.jpg,data/unified/labels/train/garbage-8uzha_000195.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-57-00_aft_DF5_jpg.rf.69862aaa07fad03b0104e4fe3a8666f7.jpg,garbage-8uzha:9_erip_su_11-15_15-57-00_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000196.jpg,data/unified/labels/train/garbage-8uzha_000196.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-57-00_aft_DF5_jpg.rf.f5944889ce83b234dbfa7c8da4bbe474.jpg,garbage-8uzha:9_erip_su_11-15_15-57-00_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000197.jpg,data/unified/labels/train/garbage-8uzha_000197.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-09-36_aft_DF5_jpg.rf.1a1b7d73dcb1a3b78c1d6a5f0f574b69.jpg,garbage-8uzha:9_erip_su_11-15_15-09-36_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000198.jpg,data/unified/labels/train/garbage-8uzha_000198.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-09-36_aft_DF5_jpg.rf.97d49d9bfeb2da4d07f71a49941e623b.jpg,garbage-8uzha:9_erip_su_11-15_15-09-36_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000199.jpg,data/unified/labels/train/garbage-8uzha_000199.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-34-16_for_DF5_jpg.rf.39fa811619afa3d261df43c3ba7cce13.jpg,garbage-8uzha:9_dsp_su_11-10_09-34-16_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000200.jpg,data/unified/labels/train/garbage-8uzha_000200.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-34-16_for_DF5_jpg.rf.c7cf0032baf949bed3546a4c735747a1.jpg,garbage-8uzha:9_dsp_su_11-10_09-34-16_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000201.jpg,data/unified/labels/train/garbage-8uzha_000201.txt,data/raw_garbage-8uzha/valid/images/9_dsp_su_11-10_11-08-48_for_DF5_jpg.rf.281abb571a2dd71c741e8c7a8db582fd.jpg,garbage-8uzha:9_dsp_su_11-10_11-08-48_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000202.jpg,data/unified/labels/train/garbage-8uzha_000202.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-53-08_aft_DF5_jpg.rf.0210ca710629017c22a096aca08fb2b4.jpg,garbage-8uzha:9_erip_su_11-15_14-53-08_aft_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000203.jpg,data/unified/labels/train/garbage-8uzha_000203.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-53-08_aft_DF5_jpg.rf.d5b5f22617b6fe7dcd1f9f6813339a3e.jpg,garbage-8uzha:9_erip_su_11-15_14-53-08_aft_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000204.jpg,data/unified/labels/train/garbage-8uzha_000204.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-51-06_for_DF5_jpg.rf.9a89215996166e474b588696895f6a96.jpg,garbage-8uzha:9_dsp_su_11-10_09-51-06_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000205.jpg,data/unified/labels/train/garbage-8uzha_000205.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-51-06_for_DF5_jpg.rf.fdfb1d4b3ee06119249eebae59be40f1.jpg,garbage-8uzha:9_dsp_su_11-10_09-51-06_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000206.jpg,data/unified/labels/train/garbage-8uzha_000206.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-21-22_for_DF5_jpg.rf.932373ad4307d0fda70ffa779f106c03.jpg,garbage-8uzha:9_dsp_su_11-10_11-21-22_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000207.jpg,data/unified/labels/train/garbage-8uzha_000207.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-21-22_for_DF5_jpg.rf.e7192c1cc4f4c5f408f907c8b4e0e7e1.jpg,garbage-8uzha:9_dsp_su_11-10_11-21-22_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000208.jpg,data/unified/labels/train/garbage-8uzha_000208.txt,data/raw_garbage-8uzha/train/images/9_etc_su_11-10_11-40-44_for_DF5_jpg.rf.7d163cc75e7227f84009a5f652fedaba.jpg,garbage-8uzha:9_etc_su_11-10_11-40-44_for_DF5,1,3
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000209.jpg,data/unified/labels/train/garbage-8uzha_000209.txt,data/raw_garbage-8uzha/train/images/9_etc_su_11-10_11-40-44_for_DF5_jpg.rf.feb009ce1e3bcc8d10ee79421f630086.jpg,garbage-8uzha:9_etc_su_11-10_11-40-44_for_DF5,1,3
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000210.jpg,data/unified/labels/train/garbage-8uzha_000210.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-16-25_for_DF5_jpg.rf.770f2cad80bb43dcce9dc17fa15903ee.jpg,garbage-8uzha:9_dsp_su_11-10_10-16-25_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000211.jpg,data/unified/labels/train/garbage-8uzha_000211.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-16-25_for_DF5_jpg.rf.fb67bf8d44d277b95ac998df64b169e0.jpg,garbage-8uzha:9_dsp_su_11-10_10-16-25_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000212.jpg,data/unified/labels/train/garbage-8uzha_000212.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-01-08_aft_DF4_jpg.rf.1581ee41c2bbd28c82f648960566ec93.jpg,garbage-8uzha:9_erip_su_11-15_14-01-08_aft_DF4,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000213.jpg,data/unified/labels/train/garbage-8uzha_000213.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-01-08_aft_DF4_jpg.rf.cc55eece3367b771159b9084dd2fdfcc.jpg,garbage-8uzha:9_erip_su_11-15_14-01-08_aft_DF4,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000214.jpg,data/unified/labels/train/garbage-8uzha_000214.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-54-40_aft_DF5_jpg.rf.1749295c30343366d8dd05b167d980ec.jpg,garbage-8uzha:9_jap_su_11-10_14-54-40_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000215.jpg,data/unified/labels/train/garbage-8uzha_000215.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-54-40_aft_DF5_jpg.rf.2c2fdabf04248b660b2a7ec5a68f2be7.jpg,garbage-8uzha:9_jap_su_11-10_14-54-40_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000216.jpg,data/unified/labels/train/garbage-8uzha_000216.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-12-54_for_DF5_jpg.rf.7c602ef77086693526cda10ac1d3e495.jpg,garbage-8uzha:9_dsp_su_11-10_10-12-54_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000217.jpg,data/unified/labels/train/garbage-8uzha_000217.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-12-54_for_DF5_jpg.rf.f8f6239ff02e411cd2f1c7f182633f71.jpg,garbage-8uzha:9_dsp_su_11-10_10-12-54_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000218.jpg,data/unified/labels/train/garbage-8uzha_000218.txt,data/raw_garbage-8uzha/train/images/9_etc_su_12-02_14-09-21_aft_DF5_jpg.rf.2d9c960c6562d167695a696c47b33838.jpg,garbage-8uzha:9_etc_su_12-02_14-09-21_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000219.jpg,data/unified/labels/train/garbage-8uzha_000219.txt,data/raw_garbage-8uzha/train/images/9_etc_su_12-02_14-09-21_aft_DF5_jpg.rf.9251a4f93c4652dd16195947b3d538be.jpg,garbage-8uzha:9_etc_su_12-02_14-09-21_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000220.jpg,data/unified/labels/train/garbage-8uzha_000220.txt,data/raw_garbage-8uzha/train/images/9_etc_su_11-18_10-33-14_for_DF5_jpg.rf.367f8c87d5d88302f38f4e66747af5cd.jpg,garbage-8uzha:9_etc_su_11-18_10-33-14_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000221.jpg,data/unified/labels/train/garbage-8uzha_000221.txt,data/raw_garbage-8uzha/train/images/9_etc_su_11-18_10-33-14_for_DF5_jpg.rf.7bce30b306ddd240a6235f9c44ab2c33.jpg,garbage-8uzha:9_etc_su_11-18_10-33-14_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000222.jpg,data/unified/labels/train/garbage-8uzha_000222.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_022905927_14_jpg.rf.91709e9c1b779410f1fc1190b4494830.jpg,garbage-8uzha:KakaoTalk_20230603_022905927_14,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000223.jpg,data/unified/labels/train/garbage-8uzha_000223.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_022905927_14_jpg.rf.cb617bc117d1cfde8f1020e2f20086b5.jpg,garbage-8uzha:KakaoTalk_20230603_022905927_14,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000224.jpg,data/unified/labels/train/garbage-8uzha_000224.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-04-30_for_DF5_jpg.rf.0c4e46c381df5c39217093889d300d26.jpg,garbage-8uzha:9_dsp_su_11-10_10-04-30_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000225.jpg,data/unified/labels/train/garbage-8uzha_000225.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-04-30_for_DF5_jpg.rf.5c595ee97f4c217fdf397a15b42adf29.jpg,garbage-8uzha:9_dsp_su_11-10_10-04-30_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000226.jpg,data/unified/labels/train/garbage-8uzha_000226.txt,data/raw_garbage-8uzha/valid/images/9_erip_su_11-15_14-26-46_aft_DF5_jpg.rf.9a58bcf383e76a6797ecc16a8d5ab45a.jpg,garbage-8uzha:9_erip_su_11-15_14-26-46_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000227.jpg,data/unified/labels/train/garbage-8uzha_000227.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-46-52_aft_DF5_jpg.rf.7e8c47760e988182fc7edea84a44e446.jpg,garbage-8uzha:9_erip_su_11-15_13-46-52_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000228.jpg,data/unified/labels/train/garbage-8uzha_000228.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-46-52_aft_DF5_jpg.rf.8a3db0360812b2b08efd1518a0e30144.jpg,garbage-8uzha:9_erip_su_11-15_13-46-52_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000229.jpg,data/unified/labels/train/garbage-8uzha_000229.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-43-56_aft_DF5_jpg.rf.452292a37a3c1462c99df09b511aabd5.jpg,garbage-8uzha:9_erip_su_11-15_14-43-56_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000230.jpg,data/unified/labels/train/garbage-8uzha_000230.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-43-56_aft_DF5_jpg.rf.c697b4b1681c9284a0ccfea75e1ff982.jpg,garbage-8uzha:9_erip_su_11-15_14-43-56_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000231.jpg,data/unified/labels/train/garbage-8uzha_000231.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_021807234_02_jpg.rf.8ddcb130127f0469526894ae7af9f14f.jpg,garbage-8uzha:KakaoTalk_20230603_021807234_02,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000232.jpg,data/unified/labels/train/garbage-8uzha_000232.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_021807234_02_jpg.rf.c3ae139f1ebb384e408b392f1c6b9a6d.jpg,garbage-8uzha:KakaoTalk_20230603_021807234_02,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000233.jpg,data/unified/labels/train/garbage-8uzha_000233.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-28-42_aft_DF5_jpg.rf.2953ae68923614f72991f675bdec8234.jpg,garbage-8uzha:9_erip_su_11-15_15-28-42_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000234.jpg,data/unified/labels/train/garbage-8uzha_000234.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-28-42_aft_DF5_jpg.rf.49c32b5cdb87a5375b37e083fd42eb3f.jpg,garbage-8uzha:9_erip_su_11-15_15-28-42_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000235.jpg,data/unified/labels/train/garbage-8uzha_000235.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-51-34_aft_DF5_jpg.rf.39f87bf4cdc4575fdeb2219ab260ae72.jpg,garbage-8uzha:9_erip_su_11-15_14-51-34_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000236.jpg,data/unified/labels/train/garbage-8uzha_000236.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-51-34_aft_DF5_jpg.rf.82dbd4b689a9530d7ece7fa19ec0033e.jpg,garbage-8uzha:9_erip_su_11-15_14-51-34_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000237.jpg,data/unified/labels/train/garbage-8uzha_000237.txt,data/raw_garbage-8uzha/train/images/9_etc_su_11-18_10-25-34_for_DF5_jpg.rf.6fe368e277835410b366ab8fbe327f99.jpg,garbage-8uzha:9_etc_su_11-18_10-25-34_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000238.jpg,data/unified/labels/train/garbage-8uzha_000238.txt,data/raw_garbage-8uzha/train/images/9_etc_su_11-18_10-25-34_for_DF5_jpg.rf.df77add79353bfe86286ac71b0cfaa31.jpg,garbage-8uzha:9_etc_su_11-18_10-25-34_for_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000239.jpg,data/unified/labels/train/garbage-8uzha_000239.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-19-11_aft_DF5_jpg.rf.1d296c9822247d173867068328724abe.jpg,garbage-8uzha:9_jap_su_11-10_13-19-11_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000240.jpg,data/unified/labels/train/garbage-8uzha_000240.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-19-11_aft_DF5_jpg.rf.98ac95ce4d03370c15c126fd89edf630.jpg,garbage-8uzha:9_jap_su_11-10_13-19-11_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000241.jpg,data/unified/labels/train/garbage-8uzha_000241.txt,data/raw_garbage-8uzha/train/images/9_erip_su_10-20_17-11-03_aft_DF5_jpg.rf.1bf6ecce9e9f24c3820858c0b0ce78dd.jpg,garbage-8uzha:9_erip_su_10-20_17-11-03_aft_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000242.jpg,data/unified/labels/train/garbage-8uzha_000242.txt,data/raw_garbage-8uzha/train/images/9_erip_su_10-20_17-11-03_aft_DF5_jpg.rf.4c3fce7635e8e4d4246dae0a82c6bd99.jpg,garbage-8uzha:9_erip_su_10-20_17-11-03_aft_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000243.jpg,data/unified/labels/train/garbage-8uzha_000243.txt,data/raw_garbage-8uzha/valid/images/9_etc_su_11-18_11-08-02_for_DF4_jpg.rf.4ef736d1eb2672ae15149f7d83367444.jpg,garbage-8uzha:9_etc_su_11-18_11-08-02_for_DF4,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000244.jpg,data/unified/labels/train/garbage-8uzha_000244.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-46-12_aft_DF5_jpg.rf.a870d19f222f1bda621b36f802313bf0.jpg,garbage-8uzha:9_jap_su_11-10_14-46-12_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000245.jpg,data/unified/labels/train/garbage-8uzha_000245.txt,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_14-46-12_aft_DF5_jpg.rf.d1cc6e1cd524a5abacba247d543eed0d.jpg,garbage-8uzha:9_jap_su_11-10_14-46-12_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000246.jpg,data/unified/labels/train/garbage-8uzha_000246.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-15-03_for_DF5_jpg.rf.5cbebf1ab2128c2ceb0eac650b88338b.jpg,garbage-8uzha:9_dsp_su_11-10_10-15-03_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000247.jpg,data/unified/labels/train/garbage-8uzha_000247.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-15-03_for_DF5_jpg.rf.83746a61f71fbd38e577e294fa6e65d6.jpg,garbage-8uzha:9_dsp_su_11-10_10-15-03_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000248.jpg,data/unified/labels/train/garbage-8uzha_000248.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-42-24_aft_DF5_jpg.rf.92093b0c8e74feb12b73c5cd21957ff4.jpg,garbage-8uzha:9_tjdp_su_11-12_15-42-24_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000249.jpg,data/unified/labels/train/garbage-8uzha_000249.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-42-24_aft_DF5_jpg.rf.c413196d2f80ba5cfec5a365f3056c1f.jpg,garbage-8uzha:9_tjdp_su_11-12_15-42-24_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000250.jpg,data/unified/labels/train/garbage-8uzha_000250.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-17-16_aft_DF5_jpg.rf.74e09854dcfa3731d403e19ca1f367cb.jpg,garbage-8uzha:9_erip_su_11-15_15-17-16_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000251.jpg,data/unified/labels/train/garbage-8uzha_000251.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-17-16_aft_DF5_jpg.rf.7e4123683f30366964a8d273e260b815.jpg,garbage-8uzha:9_erip_su_11-15_15-17-16_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000252.jpg,data/unified/labels/train/garbage-8uzha_000252.txt,data/raw_garbage-8uzha/test/images/9_dsp_su_11-10_11-02-12_for_DF5_jpg.rf.d52a925da8e556a23ae4df7e9422f1cc.jpg,garbage-8uzha:9_dsp_su_11-10_11-02-12_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000253.jpg,data/unified/labels/train/garbage-8uzha_000253.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-25-56_for_DF5_jpg.rf.4fca1b6920d623a5bf8c9157fc3238f7.jpg,garbage-8uzha:9_dsp_su_11-10_09-25-56_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000254.jpg,data/unified/labels/train/garbage-8uzha_000254.txt,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-25-56_for_DF5_jpg.rf.8ba22f1882842d228c8fda7c14f61aea.jpg,garbage-8uzha:9_dsp_su_11-10_09-25-56_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000255.jpg,data/unified/labels/train/garbage-8uzha_000255.txt,data/raw_garbage-8uzha/train/images/9_erip_su_10-20_16-52-12_aft_DF5_jpg.rf.7ca1106b68ff32552099c07ea272dc15.jpg,garbage-8uzha:9_erip_su_10-20_16-52-12_aft_DF5,1,3
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000256.jpg,data/unified/labels/train/garbage-8uzha_000256.txt,data/raw_garbage-8uzha/train/images/9_erip_su_10-20_16-52-12_aft_DF5_jpg.rf.f3eb005a3490d8e88a518256c21e65c2.jpg,garbage-8uzha:9_erip_su_10-20_16-52-12_aft_DF5,1,3
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000257.jpg,data/unified/labels/train/garbage-8uzha_000257.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-48-52_aft_DF5_jpg.rf.15c217ce46420843b9fb18e83162631b.jpg,garbage-8uzha:9_erip_su_11-15_14-48-52_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000258.jpg,data/unified/labels/train/garbage-8uzha_000258.txt,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-48-52_aft_DF5_jpg.rf.a83a0b1fd4a2b7e9d6f13112cdfaafc2.jpg,garbage-8uzha:9_erip_su_11-15_14-48-52_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000259.jpg,data/unified/labels/train/garbage-8uzha_000259.txt,data/raw_garbage-8uzha/valid/images/9_dsp_su_11-10_10-09-50_for_DF5_jpg.rf.d81dfbadce26f28b8533d204b887772a.jpg,garbage-8uzha:9_dsp_su_11-10_10-09-50_for_DF5,1,2
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000260.jpg,data/unified/labels/train/garbage-8uzha_000260.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_022920644_05_jpg.rf.9a7602b3a819fa7d4fd38f201c68483a.jpg,garbage-8uzha:KakaoTalk_20230603_022920644_05,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000261.jpg,data/unified/labels/train/garbage-8uzha_000261.txt,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_022920644_05_jpg.rf.f310e91a7037426ff6d1b8fa121ceeed.jpg,garbage-8uzha:KakaoTalk_20230603_022920644_05,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000262.jpg,data/unified/labels/train/garbage-8uzha_000262.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-33-43_aft_DF5_jpg.rf.2a635dcff8a55d09334642f1ee06b4d5.jpg,garbage-8uzha:9_tjdp_su_11-12_15-33-43_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000263.jpg,data/unified/labels/train/garbage-8uzha_000263.txt,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-33-43_aft_DF5_jpg.rf.472e7d5979891a137d5c8996e26dfb9f.jpg,garbage-8uzha:9_tjdp_su_11-12_15-33-43_aft_DF5,1,1
train,garbage-8uzha,data/unified/images/train/garbage-8uzha_000264.jpg,data/unified/labels/train/garbage-8uzha_000264.txt,data/raw_garbage-8uzha/valid/images/9_erip_su_11-15_13-54-40_aft_DF5_jpg.rf.d82edc25e89bb1c2445a09092f369681.jpg,garbage-8uzha:9_erip_su_11-15_13-54-40_aft_DF5,1,1
