grupo,source,image_id,path,original_image,file_size,file_sha256,phash,erro
train,garbage-8uzha,garbage-8uzha_001509.jpg,data/unified/images/train/garbage-8uzha_001509.jpg,data/raw_garbage-8uzha/valid/images/9_etc_su_11-25_20-09-38_nig_DF4_jpg.rf.bf9b8a17b9c8bd475e421df370537571.jpg,96672,3fb985c765e6365ff66fbd2758ba2ab073b3f9391a5c9d6f81c8585a831f697f,96aa0d9d3665e2e4,
train,garbage-8uzha,garbage-8uzha_001510.jpg,data/unified/images/train/garbage-8uzha_001510.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-49-39_aft_DF5_jpg.rf.026d8f6f5698130d610b84f21ddd1ca6.jpg,448211,ee260f0b7e8cb310391b1375e8cb33b1bf7ef263313270df2e059ef2d2e5aacf,93976d66929a9a98,
train,garbage-8uzha,garbage-8uzha_001511.jpg,data/unified/images/train/garbage-8uzha_001511.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-49-39_aft_DF5_jpg.rf.31096704a9b111ab8c1d556cdc9447db.jpg,730819,21d56b17a21c0e42b8031e98f8d7fd68ec4b67b39bab959a86dc23cc4bdee48c,9966d4a9ab656e09,
train,garbage-8uzha,garbage-8uzha_001512.jpg,data/unified/images/train/garbage-8uzha_001512.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-43-06_for_DF5_jpg.rf.856b62010bc0d893566b390336179f86.jpg,532566,4445bbe818214a736205d6fd8386d62f10f030acdd1b9fdd428fd29252b7665d,843477495bfc5326,
train,garbage-8uzha,garbage-8uzha_001513.jpg,data/unified/images/train/garbage-8uzha_001513.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-43-06_for_DF5_jpg.rf.f75fb9e315d87023176106f272416e01.jpg,346039,28a86f467fed0bb120cdc6eca315aa777b07954a0b1e81865b881f803e81ff26,c366b36c9293929b,
train,garbage-8uzha,garbage-8uzha_001514.jpg,data/unified/images/train/garbage-8uzha_001514.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-32-06_aft_DF5_jpg.rf.10e9aebc4c1b6425bc023a86e01c5871.jpg,780256,43e4b563a551fb2ef660e21bd9943686b46a2b1f35bce206a9397bd6257c478b,b795989cdca9a1a1,
train,garbage-8uzha,garbage-8uzha_001515.jpg,data/unified/images/train/garbage-8uzha_001515.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-32-06_aft_DF5_jpg.rf.22e7acfaa07f23a2ec444657cc866905.jpg,442760,e60dc4a6d995d16ac80f90bda8e7206b84445cccfec7b310bf1cea9d99bec77f,c3c38e29ce869cc7,
train,garbage-8uzha,garbage-8uzha_001516.jpg,data/unified/images/train/garbage-8uzha_001516.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-24-40_aft_DF4_jpg.rf.57a2a3a094866ad2ccf9e0e96d5d18c1.jpg,243993,851c2142350414dfd8ac58fcbf8e51ef81abdaeefcc108d534ea9fd1093f0660,ce65c9989b499b92,
train,garbage-8uzha,garbage-8uzha_001517.jpg,data/unified/images/train/garbage-8uzha_001517.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-24-40_aft_DF4_jpg.rf.67c594cfc939a15005c60a35a95ef731.jpg,379686,3bf05c2906fac48511b500bd57b0509457cc3fdf0d1ca496949cd7ba2bc9b32b,ecb31b65b08fa04d,
train,garbage-8uzha,garbage-8uzha_001518.jpg,data/unified/images/train/garbage-8uzha_001518.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-34-34_aft_DF5_jpg.rf.1a97194bf4d938006f66766c8c5af447.jpg,462873,5df4d8c178316182a6a20840b3d8daf93a54a6cfafdfaedb6530abb555368c02,88386c5c1fb0adcf,
train,garbage-8uzha,garbage-8uzha_001519.jpg,data/unified/images/train/garbage-8uzha_001519.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-34-34_aft_DF5_jpg.rf.1d24c2c9fac260297049e1ccb14366c2.jpg,461839,48f8628833aec89e279631164d9495f7b2146038d521d271832d97cc5a0cd850,88386c5c1fb0adcf,
train,garbage-8uzha,garbage-8uzha_001520.jpg,data/unified/images/train/garbage-8uzha_001520.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-44-42_aft_DF5_jpg.rf.cd4fa5a9ff089624992d85a2f1317e55.jpg,421563,75824a7b7eb0e947e99be0d2399c9940b6f5704ed4c164e5ac2d624ef2375e36,c74963c6964d5996,
train,garbage-8uzha,garbage-8uzha_001521.jpg,data/unified/images/train/garbage-8uzha_001521.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-44-42_aft_DF5_jpg.rf.faf5c33743d06f26c98225a935838b8f.jpg,640846,929726aaf4eceb572a86879c60e3ccbb4b2d863672e14739c2e1e9e51903bca6,dd2db1d0cb543a29,
train,garbage-8uzha,garbage-8uzha_001522.jpg,data/unified/images/train/garbage-8uzha_001522.jpg,data/raw_garbage-8uzha/valid/images/9_dsp_su_11-10_11-36-20_for_DF5_jpg.rf.8686a904c4333838efa873dd646ad04f.jpg,403977,edc5011284d2a8393c47f91a880995be2e550808a553befce71923845d7488a6,ec4cd05b0399db2d,
train,garbage-8uzha,garbage-8uzha_001523.jpg,data/unified/images/train/garbage-8uzha_001523.jpg,data/raw_garbage-8uzha/valid/images/9_erip_su_11-15_13-33-10_aft_DF5_jpg.rf.e9b4f981b46ea84c92e873e9646bd794.jpg,409078,5945421475cbfd596890e3769eb0d07b05f4e9a46bedcfa56bd29452cedd3905,af7be088c401abfa,
train,garbage-8uzha,garbage-8uzha_001524.jpg,data/unified/images/train/garbage-8uzha_001524.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_10-20_16-51-17_aft_DF5_jpg.rf.a3c737107b19eebeb1e78d49a00e1d13.jpg,277247,ce12c04ff915f688dd5cace77a358e7703c2d77784957755d8d84f172c943349,b61692fb4981b6aa,
train,garbage-8uzha,garbage-8uzha_001525.jpg,data/unified/images/train/garbage-8uzha_001525.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_10-20_16-51-17_aft_DF5_jpg.rf.bc79a133e6f22d7b43a62db9cbe19cee.jpg,174088,b099e5591105a31fd227add4d0567b54ec0605720ce99d05d744943eb70a0eb1,c769926c69364c6d,
train,garbage-8uzha,garbage-8uzha_001526.jpg,data/unified/images/train/garbage-8uzha_001526.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-55-05_for_DF5_jpg.rf.0d58154a206d2f87fc649dc6c1000bf9.jpg,686400,7f00d620a3c5f3d6aa8897b3240b566c5620003ccec905a0cc8a337e9521fb7b,f2e4a8f1811707f5,
train,garbage-8uzha,garbage-8uzha_001527.jpg,data/unified/images/train/garbage-8uzha_001527.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-55-05_for_DF5_jpg.rf.a90216a9f7bd06f011ff4e86e155c457.jpg,409450,07f6fc397d866da88fa8c41d49af50e6e097e7499fb5059cd85057550d79cc1d,9631946db6669c96,
train,garbage-8uzha,garbage-8uzha_001528.jpg,data/unified/images/train/garbage-8uzha_001528.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-36-12_for_DF5_jpg.rf.c55ff5ddc93e247d5832228fab5f1820.jpg,250797,2791f156aaefccb1e9650228f9e61ce1e725a191b5f246c1aa251ee87602e6c6,93992c9a6e993993,
train,garbage-8uzha,garbage-8uzha_001529.jpg,data/unified/images/train/garbage-8uzha_001529.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-36-12_for_DF5_jpg.rf.e759965052c2516afc366467dbd0e7e3.jpg,383500,3e00365520c6e8b9d28fba7e61e3b27a486a7f3db1153753f308691b191e279d,8078d5953f6a4b1e,
train,garbage-8uzha,garbage-8uzha_001530.jpg,data/unified/images/train/garbage-8uzha_001530.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-08-48_aft_DF4_jpg.rf.c713ddc1a34b146c8f7735f55d54e36b.jpg,355421,95d0efa186d086abd22ff0843b3ff6eb11efdf00d658f0b138aa2b711fd9f322,929c38383c1cddeb,
train,garbage-8uzha,garbage-8uzha_001531.jpg,data/unified/images/train/garbage-8uzha_001531.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-08-48_aft_DF4_jpg.rf.e9d98cf4ba7351f05a30f8c0ec4d7a3d.jpg,573385,725d537fc697617a14c4d4cca6665855b28901a3d4ffc75133d84dddd9e9f929,b16b6d55a4e4562a,
train,garbage-8uzha,garbage-8uzha_001532.jpg,data/unified/images/train/garbage-8uzha_001532.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-27-17_aft_DF4_jpg.rf.83e7c319f7a40a66f560c1fbe6118dfa.jpg,598053,7f605ea411f0ba573c96b488c04d597c9e8beb2ad7481c740a35d3da2fae613a,8525634b8a1f3ed6,
train,garbage-8uzha,garbage-8uzha_001533.jpg,data/unified/images/train/garbage-8uzha_001533.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-27-17_aft_DF4_jpg.rf.ef302756f670acde890deb4f40c523fd.jpg,351945,e75b3f570cbc0d0dd9da28ce44c8a0d5f614c9491ad10f9a46b46eb66433c6d9,c73692969a65936c,
train,garbage-8uzha,garbage-8uzha_001534.jpg,data/unified/images/train/garbage-8uzha_001534.jpg,data/raw_garbage-8uzha/valid/images/9_dsp_su_11-10_11-23-34_for_DF5_jpg.rf.edc53300b3279e13901a971c5715dbab.jpg,481478,d486d7a2660178ca02b9b264c68f8201d50d09d1aaf6f60f11b5f47dd538139b,9e43d9bb91d4a48a,
train,garbage-8uzha,garbage-8uzha_001535.jpg,data/unified/images/train/garbage-8uzha_001535.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-52-16_for_DF5_jpg.rf.52a0d9b0a040ec1e1581e7246e6eebec.jpg,612569,436227c8ed630d088b6e1e3c6b83f523185dbd9a9f335a4c3909ce463ae130a5,c7bc1a67b10876a3,
train,garbage-8uzha,garbage-8uzha_001536.jpg,data/unified/images/train/garbage-8uzha_001536.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-52-16_for_DF5_jpg.rf.ea278380b11f213c83d4eac0e15a0366.jpg,638868,c3c9bb17f1f6d64866621d515e275649622d3bcc95928cf29bdb3cb8c4505021,92164fcfe6a32329,
train,garbage-8uzha,garbage-8uzha_001537.jpg,data/unified/images/train/garbage-8uzha_001537.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-32-58_aft_DF5_jpg.rf.7d452258ce64f01525cb0ff4cb637616.jpg,632096,2b17c8a411717292b0797081d39a8210a243531cba597418efbd67c3be9b2cf1,d8426d2ff6725251,
train,garbage-8uzha,garbage-8uzha_001538.jpg,data/unified/images/train/garbage-8uzha_001538.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_15-32-58_aft_DF5_jpg.rf.c9009be25d2484475fd219690a467abb.jpg,630542,014ced62d1d78919d3850cc5eec40911ea55fb55ee808d5c5c6def1c305e7d84,d8426d2ff6725251,
train,garbage-8uzha,garbage-8uzha_001539.jpg,data/unified/images/train/garbage-8uzha_001539.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-36-01_aft_DF5_jpg.rf.2a5e29dd9ba65ae00d359462c449792d.jpg,511999,dee77dd2c5c60a1139586ad3e66aba3d1ace606acfaa03461ac030b7fbd7250c,ad2535d6c24b4b1d,
train,garbage-8uzha,garbage-8uzha_001540.jpg,data/unified/images/train/garbage-8uzha_001540.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-36-01_aft_DF5_jpg.rf.9da584a63eced394601c263ddf61e0f2.jpg,476902,b97838228bb847ed4859a54324638562feae9a0b7a7a362e63df82c04577862c,ad2535d6c24a4bd9,
train,garbage-8uzha,garbage-8uzha_001541.jpg,data/unified/images/train/garbage-8uzha_001541.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-09-33_aft_DF5_jpg.rf.c70a53767c438ef2ae32ff26a0c2b025.jpg,484887,2b7ee5eed1b4b079206571890196ed370e772ce837f4942809cffd5c1022c369,c791e36639c9cc92,
train,garbage-8uzha,garbage-8uzha_001542.jpg,data/unified/images/train/garbage-8uzha_001542.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-09-33_aft_DF5_jpg.rf.d7201777e0d1b0e378b899976c84217e.jpg,822291,32cbc54eefcfdf04170bab4d39c399ad5c611fe9094b2f7743965499314099b3,c26de35b860d7a43,
train,garbage-8uzha,garbage-8uzha_001543.jpg,data/unified/images/train/garbage-8uzha_001543.jpg,data/raw_garbage-8uzha/train/images/9_etc_su_11-04_18-11-40_set_DF5_jpg.rf.5c16d0093ff321ce44c642371e5e9048.jpg,256384,2d68c57c0ad465c710e54edf9cae38fba1f3c6a86f407c94fc548951d8fb8b73,84445dd5a5b5353d,
train,garbage-8uzha,garbage-8uzha_001544.jpg,data/unified/images/train/garbage-8uzha_001544.jpg,data/raw_garbage-8uzha/train/images/9_etc_su_11-04_18-11-40_set_DF5_jpg.rf.e42c0b43fe09af39e26874c34e6969bd.jpg,165832,0c1988bb3c3b6634f754cbd81673436363509756a00cc14456200f1fe2948718,c6366d6d91926d49,
train,garbage-8uzha,garbage-8uzha_001545.jpg,data/unified/images/train/garbage-8uzha_001545.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-35-11_aft_DF5_jpg.rf.2a812a25d3d52fb31548807bea5977f3.jpg,506648,72c5c1780c844eaf2c72f31f85ab865184f1dd08549c698413fa01e44f8ca9ad,a4e46624c13bdd9b,
train,garbage-8uzha,garbage-8uzha_001546.jpg,data/unified/images/train/garbage-8uzha_001546.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-35-11_aft_DF5_jpg.rf.4aa1dbbcacb0156e8727998c92683bab.jpg,492156,c4427275d321f992236923f05a304a658140d25499fe6db70b76fb09f2278529,f14e3b8f9c918839,
train,garbage-8uzha,garbage-8uzha_001547.jpg,data/unified/images/train/garbage-8uzha_001547.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-53-56_aft_DF5_jpg.rf.31f29f3db4f6c0e597b64976672d7ad1.jpg,197643,a9904f041cd5a33d6150abc95fdfd2053bf7927d07fd5b5579043e62f5eade12,924967ce38cc3de1,
train,garbage-8uzha,garbage-8uzha_001548.jpg,data/unified/images/train/garbage-8uzha_001548.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-53-56_aft_DF5_jpg.rf.e9f21bc45f16655cc4ae31ca509e9046.jpg,298465,518e0b54f4f44b4b87dcd173418b5be4499d4dc941a33ac6e97e1101d9b0278f,8b2642d8959fe157,
train,garbage-8uzha,garbage-8uzha_001549.jpg,data/unified/images/train/garbage-8uzha_001549.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-24-20_aft_DF5_jpg.rf.5731f6f0441ce06237667bd9b46d7922.jpg,451897,384aa5ef3122a21c55cbfde63fbf4d01169d0453b8025cb2ba7a084632471bf6,832a68d81af752db,
train,garbage-8uzha,garbage-8uzha_001550.jpg,data/unified/images/train/garbage-8uzha_001550.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_13-24-20_aft_DF5_jpg.rf.b45cf3cc88ee561c805047d343babfb1.jpg,452320,c0052bffacc40f72f43a541f630a12243e485cf0b6e128eeb0bc53fa34bce0ba,832a68d81af752db,
train,garbage-8uzha,garbage-8uzha_001551.jpg,data/unified/images/train/garbage-8uzha_001551.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-08-56_for_DF5_jpg.rf.2ad80692070999419496afc8e58ffca1.jpg,389088,a49584fc154e8da01734d6b8c3bcc251d48ad645b48c593d1b03dbbf6d842535,d36c2c66ce9ec630,
train,garbage-8uzha,garbage-8uzha_001552.jpg,data/unified/images/train/garbage-8uzha_001552.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_11-08-56_for_DF5_jpg.rf.6ba619b78fed7ef48d23a37d84d4fd7f.jpg,627858,836a35c16ea20e3c46ea9640c25d589301f509df046a3f382ef58fc7907d4458,9406786935b6d6da,
train,garbage-8uzha,garbage-8uzha_001553.jpg,data/unified/images/train/garbage-8uzha_001553.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-01-30_aft_DF4_jpg.rf.5437757a04184dd9f89871b3b7216af9.jpg,589567,dccf3389902f7a2abd0207b74672ccca52c52190514550ec808f7a08b5b1dd32,b3b1173274464f4d,
train,garbage-8uzha,garbage-8uzha_001554.jpg,data/unified/images/train/garbage-8uzha_001554.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-01-30_aft_DF4_jpg.rf.8901d80f4bbb48a4469da4c3f44303ae.jpg,583845,abfa6f41a693ebb02dc7a78ca8f103c08d247bbaf5b8b195a7b05d0da81b6005,e61b429e21ec0af7,
train,garbage-8uzha,garbage-8uzha_001555.jpg,data/unified/images/train/garbage-8uzha_001555.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-54-49_for_DF5_jpg.rf.e03e5768382c643c7b7fef8d29bb81cb.jpg,369305,6838d0bca4401b9a040a34acf8fb433bf05354a0022b18648700a48420d4e168,923336871cd6c3c7,
train,garbage-8uzha,garbage-8uzha_001556.jpg,data/unified/images/train/garbage-8uzha_001556.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_09-54-49_for_DF5_jpg.rf.e3d69a264541bdd026de0c372c3b318c.jpg,576404,aad4b2139216576bb91cf1e7a8cdd0a2aea12dae167604b1605d1e6475eb9b33,cd07273a9343cb66,
train,garbage-8uzha,garbage-8uzha_001557.jpg,data/unified/images/train/garbage-8uzha_001557.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-13-26_aft_DF5_jpg.rf.527f0ce49235877df5629b1050e03f37.jpg,547178,fa518515b0f406bc6f79203ed101c1b30379c48a2704e26b7d53ee37201f5dcf,d85aa41d6ab75351,
train,garbage-8uzha,garbage-8uzha_001558.jpg,data/unified/images/train/garbage-8uzha_001558.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-13-26_aft_DF5_jpg.rf.e24852071fb2e7a703244322743f0826.jpg,541578,02c45443be41fd499119def69dd1d010c58392528b77b3595ad388779bcada26,d85aa41d6ab75351,
train,garbage-8uzha,garbage-8uzha_001559.jpg,data/unified/images/train/garbage-8uzha_001559.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-45-01_aft_DF5_jpg.rf.b53a4115c39dddb3ec239d2cb34ab57b.jpg,582305,389694b04da860de7217979583d220e809a212e2ca0f8fa79ae5f79efeec4892,8b6c424391bcbdbc,
train,garbage-8uzha,garbage-8uzha_001560.jpg,data/unified/images/train/garbage-8uzha_001560.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-45-01_aft_DF5_jpg.rf.e4230f514a690f8a1f4e91f8b272ee15.jpg,594822,20feb8d029377c76208cebb6869575184f251ad5cce4658ed7902227e4ee20ad,dec617e9c416e816,
train,garbage-8uzha,garbage-8uzha_001561.jpg,data/unified/images/train/garbage-8uzha_001561.jpg,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-42-42_aft_DF5_jpg.rf.21596e6f45443393d6cc349a97e1a823.jpg,741152,402c566b6fbf3b206561f56b87b3940dc45f5cae02453ba4f693e5b74a0a08d6,91f371484c6f23a7,
train,garbage-8uzha,garbage-8uzha_001562.jpg,data/unified/images/train/garbage-8uzha_001562.jpg,data/raw_garbage-8uzha/train/images/9_tjdp_su_11-12_15-42-42_aft_DF5_jpg.rf.47d890baef47223f35d0fe7fd82b4c64.jpg,734851,7e2ea0ccfbef8440b0407cc3ae7b1f283896e5c8aabdc67230175319ccace93b,91f371484c6f23a7,
train,garbage-8uzha,garbage-8uzha_001563.jpg,data/unified/images/train/garbage-8uzha_001563.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-05-56_aft_DF5_jpg.rf.a46e91bfa8e96f03294b7a493b39267b.jpg,398781,96ffef3c9e74c152a00d010da4752ee71026fe9b1936b0e89dfc2d7a2a042210,c7999c96636c984b,
train,garbage-8uzha,garbage-8uzha_001564.jpg,data/unified/images/train/garbage-8uzha_001564.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-05-56_aft_DF5_jpg.rf.f982ace15e5ef0acf159ec70d8f24d7c.jpg,639555,602269d15b2543508381b2306c02338a5499db984332535093afb232a7e2f68e,e37b3f32c3e1010b,
train,garbage-8uzha,garbage-8uzha_001565.jpg,data/unified/images/train/garbage-8uzha_001565.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-53-36_for_DF5_jpg.rf.2b63c94035720f73a71d392188554b19.jpg,234218,50ddcf5539783903b98c43169d23dd9d451cf70883bb4b954817e068485247da,921ec33e33cc33c6,
train,garbage-8uzha,garbage-8uzha_001566.jpg,data/unified/images/train/garbage-8uzha_001566.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-53-36_for_DF5_jpg.rf.b469fb3c1c34ae8895eed3d018e7344d.jpg,377059,620a4800d5f76bc1096cce4423fdafcaf7c6dd09ed222c5869c6e9188984b874,c7636060c3c397d7,
train,garbage-8uzha,garbage-8uzha_001567.jpg,data/unified/images/train/garbage-8uzha_001567.jpg,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_022920644_18_jpg.rf.08bf3b26c5dcbfbcb52b83ab3b3dc43c.jpg,57334,8f0274314592cf4a427d56e98c920828e4c61460244dcfb0d9d40da22400e4c8,aa2295c1ab58ddcd,
train,garbage-8uzha,garbage-8uzha_001568.jpg,data/unified/images/train/garbage-8uzha_001568.jpg,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_022920644_18_jpg.rf.4d6d0138462cac476da52df1ec00d185.jpg,59233,72e77163b7c46a918b0bdcd5a224707957b5f9ee4c1f3205441da4190df226d2,f788c06bded08867,
train,garbage-8uzha,garbage-8uzha_001569.jpg,data/unified/images/train/garbage-8uzha_001569.jpg,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_021807234_18_jpg.rf.2b90eabc816441ae8c53c6f71ee0e7b9.jpg,70870,27ac3da319eca431bfcda265509039bb4f12e457cf428be158bcfde53821269d,8ff04906c7f4c993,
train,garbage-8uzha,garbage-8uzha_001570.jpg,data/unified/images/train/garbage-8uzha_001570.jpg,data/raw_garbage-8uzha/train/images/KakaoTalk_20230603_021807234_18_jpg.rf.8880ee6f47042ee21e797d833581bdf8.jpg,69459,94159242d4d435de852060b2346c295ca6180180d1869ad39e7c5cefb607946f,9a3b1110f7c9ccf8,
train,garbage-8uzha,garbage-8uzha_001571.jpg,data/unified/images/train/garbage-8uzha_001571.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-16-19_for_DF4_jpg.rf.4a39cc7b74bf962b8e2cf1036ae324ec.jpg,649453,3aa10ca4008836c020a0caa50512ae0d504a07ff88aa351f28ece6e29c1eef08,d5712a4a571bab34,
train,garbage-8uzha,garbage-8uzha_001572.jpg,data/unified/images/train/garbage-8uzha_001572.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-16-19_for_DF4_jpg.rf.9cac3d92a49dde1cd367c79c0603cc6b.jpg,645248,73dad248c4d199a68b6a83c3aa537dd4f8f4916cef933be0c032940fe22b405e,d5512a4a571fab34,
train,garbage-8uzha,garbage-8uzha_001573.jpg,data/unified/images/train/garbage-8uzha_001573.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-57-52_aft_DF5_jpg.rf.230e67f4f4347529d33058c6a1af79be.jpg,321377,f37f936e5045020958aca819898f06b5a1697641f3e9b6ea3dcae002109a49bc,c7e338716138b1e9,
train,garbage-8uzha,garbage-8uzha_001574.jpg,data/unified/images/train/garbage-8uzha_001574.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_13-57-52_aft_DF5_jpg.rf.8466ab5a07e35710f10a865bd48bf413.jpg,499796,80d9f3afddb6135fe590983ba4cecec969d51374695c34f3618189b83f99287d,dada1c34b50dc98b,
train,garbage-8uzha,garbage-8uzha_001575.jpg,data/unified/images/train/garbage-8uzha_001575.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_15-42-10_aft_DF5_jpg.rf.1ef6aa4ff84d85a4ab58a69ad2dc1a8c.jpg,242990,1befa661e9128a17a7a9bb5e513356aa37740afa1fd61a952867b2d56d3913ff,9ac9696dc53cc163,
train,garbage-8uzha,garbage-8uzha_001576.jpg,data/unified/images/train/garbage-8uzha_001576.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_15-42-10_aft_DF5_jpg.rf.9dd8afe3696db6eed8bb44c61a58cc0e.jpg,371150,66e50fc3cce89e88ec021937ec81a9b8debdf9529818a6e48a0c944ceabf6fca,d02069f6ec9b1a6b,
train,garbage-8uzha,garbage-8uzha_001577.jpg,data/unified/images/train/garbage-8uzha_001577.jpg,data/raw_garbage-8uzha/valid/images/9_dsp_su_11-10_11-12-09_for_DF5_jpg.rf.bb545d8e4d55ad58e92c1d0a34b1426d.jpg,639679,8893253102e0b655f7d5075ae900ce82d4466849d198c6bfd4280ec3ea4d7033,804c4fa9b0f3ce7c,
train,garbage-8uzha,garbage-8uzha_001578.jpg,data/unified/images/train/garbage-8uzha_001578.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-08-50_for_DF5_jpg.rf.2b75ccf2ced84f60f08c3654ef66b3f9.jpg,651543,3d12f8d4fb6135fab884cc94a27e0084141c1a38668ee00003006fab58a19a03,9f264299ad965369,
train,garbage-8uzha,garbage-8uzha_001579.jpg,data/unified/images/train/garbage-8uzha_001579.jpg,data/raw_garbage-8uzha/train/images/9_dsp_su_11-10_10-08-50_for_DF5_jpg.rf.a6d494e33ca87b4a142d4a0ab2881143.jpg,654519,c9bb60dd16dc1092b89262a6e73f055752393f53f76cd67d22c61cb89a6151d4,9f264299ad965369,
train,garbage-8uzha,garbage-8uzha_001580.jpg,data/unified/images/train/garbage-8uzha_001580.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-02-44_aft_DF5_jpg.rf.8fcce519c2680c2501bccba083ca500e.jpg,642803,6489a635335dd7358614cab9d6b1ea021a313b875acbb84cd35fd053c63233bb,8b382e7b75506a2e,
train,garbage-8uzha,garbage-8uzha_001581.jpg,data/unified/images/train/garbage-8uzha_001581.jpg,data/raw_garbage-8uzha/train/images/9_erip_su_11-15_14-02-44_aft_DF5_jpg.rf.d7a288336e19728c6da49a3f874f2b26.jpg,397150,174638f6624861cd22e1545019317ea77edeb2a47f3ff25a2c59644c101f9e49,966d4324cd6c6d99,
train,garbage-8uzha,garbage-8uzha_001582.jpg,data/unified/images/train/garbage-8uzha_001582.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_15-04-02_aft_DF5_jpg.rf.8a85b5e650c519e4e3cf003bf60c6c24.jpg,265758,e203600d59b9bc7fdce290b2826b122486982f6b6b9b4cffd9ff5f8c03f53fc7,c39634c731dd3692,
train,garbage-8uzha,garbage-8uzha_001583.jpg,data/unified/images/train/garbage-8uzha_001583.jpg,data/raw_garbage-8uzha/train/images/9_jap_su_11-10_15-04-02_aft_DF5_jpg.rf.b3d26675147b54ee35e176f97e3ba931.jpg,416887,c03911368d48e0a72bedd5d82510d4c8cdfc47821bfd20a0d4013795cc8235e7,c940a1aab2b9fdd8,
